Date;Hour;Latittude;Longitude;Depth;Magnitude;Magnitudetype;Location;
02/11/2021;19:55:38;28.5660;-17.8214;9 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;19:44:09;28.5602;-17.8423;11 ;3.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;19:27:31;28.5711;-17.8301;10 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;19:00:11;28.5680;-17.8332;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;18:42:27;28.5535;-17.8355;9 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;18:37:05;28.5595;-17.8306;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;18:15:05;28.5538;-17.8262;13 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;18:00:52;28.5614;-17.8293;13 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;17:42:45;28.5614;-17.8483;10 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;17:26:21;28.5587;-17.8383;12 ;3.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;17:15:55;28.5576;-17.8475;12 ;4.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;16:54:35;28.5636;-17.8291;11 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;16:49:16;28.5633;-17.8567;10 ;2.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;16:33:21;28.5644;-17.8511;11 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;16:27:57;28.5591;-17.8372;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;16:26:11;28.5654;-17.8255;12 ;3.6;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;16:16:49;28.5645;-17.8303;11 ;3.5;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;15:55:33;28.5526;-17.8364;11 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;15:19:40;28.5615;-17.8426;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;15:17:30;28.5717;-17.8194;11 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;15:05:07;28.5575;-17.8409;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;14:53:53;28.5655;-17.8328;11 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;14:34:16;28.5638;-17.8295;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;14:30:59;28.5623;-17.8297;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;14:15:52;28.5660;-17.8146;35 ;3.6;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;14:08:04;28.5640;-17.8379;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;14:01:37;28.5653;-17.8290;9 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;13:48:19;28.5519;-17.8379;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;13:44:55;28.5646;-17.8393;11 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;13:01:19;28.5622;-17.8383;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;12:49:30;28.5548;-17.8354;11 ;2.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;12:19:40;28.5563;-17.8392;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;11:56:38;28.5612;-17.8336;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;11:39:22;28.5625;-17.8351;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;11:26:11;28.5602;-17.8282;12 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;10:04:48;28.5708;-17.8405;11 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;09:56:57;28.5551;-17.8231;14 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;09:27:08;28.5626;-17.8262;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;09:21:37;28.5574;-17.8151;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;09:14:06;28.5624;-17.8268;14 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;09:09:12;28.5566;-17.8505;11 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;09:05:27;28.5501;-17.8230;10 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;08:59:17;28.5665;-17.8258;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;08:54:38;28.5549;-17.8338;13 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;07:55:00;28.5809;-17.7744;10 ;2.6;mbLg ;S VILLA DE MAZO.ILP;
02/11/2021;07:51:07;28.5610;-17.8273;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;07:25:01;28.5567;-17.8301;13 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;07:22:27;28.5458;-17.8271;14 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;07:07:20;28.5723;-17.8177;37 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;06:45:51;28.5476;-17.8345;13 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;06:43:03;28.5500;-17.8381;14 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;06:21:33;28.5505;-17.8257;13 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;06:07:46;28.5613;-17.8363;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;05:52:22;28.5511;-17.8429;14 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;05:43:16;28.5673;-17.8355;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;05:35:27;28.5473;-17.8425;14 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;05:34:13;28.5689;-17.8294;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;05:21:23;28.5558;-17.8457;13 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;04:56:48;28.5655;-17.8416;11 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;04:42:36;28.5772;-17.8583;35 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;04:23:50;28.5570;-17.8234;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;04:21:11;28.5538;-17.8330;14 ;3.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;04:12:29;28.5620;-17.8382;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;03:46:51;28.5567;-17.8416;11 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;03:37:13;28.5608;-17.8076;11 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;03:35:43;28.5597;-17.8241;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;03:22:00;28.5664;-17.8352;13 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;03:17:46;28.5579;-17.8791;10 ;2.7;mbLg ;NW FUENCALIENTE DE LA PALMA.IL;
02/11/2021;02:51:01;28.5593;-17.8361;13 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;02:49:01;28.5677;-17.8353;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;02:29:54;28.5627;-17.8334;11 ;3.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;02:29:54;28.5627;-17.8334;11 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;02:00:41;28.5650;-17.8439;11 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;01:43:43;28.5670;-17.8315;13 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;01:38:31;28.5635;-17.8356;12 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;01:23:50;28.5558;-17.8264;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;00:57:38;28.5462;-17.8324;13 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;00:47:27;28.5653;-17.8267;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;00:43:56;28.5485;-17.8155;15 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;00:39:01;28.5517;-17.8416;13 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;00:27:39;28.5662;-17.8333;11 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;23:59:28;28.5384;-17.8372;33 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;23:28:08;28.5611;-17.8518;11 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;23:26:14;28.5605;-17.8335;13 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;23:08:44;28.6178;-17.8077;41 ;3.1;mbLg ;NW VILLA DE MAZO.ILP;
01/11/2021;22:48:29;28.5509;-17.8390;13 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;22:39:38;28.5585;-17.8488;11 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;22:21:37;28.5682;-17.8715;12 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;22:13:09;28.5499;-17.8383;14 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;22:11:06;28.5575;-17.8250;12 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;22:07:21;28.5562;-17.8380;12 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;21:44:16;28.5564;-17.8121;13 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;21:41:01;28.5543;-17.8278;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;21:30:20;28.5678;-17.8405;9 ;2.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;21:27:40;28.5426;-17.8314;13 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;21:26:02;28.5603;-17.8365;10 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;21:16:56;28.5579;-17.8411;14 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;21:09:49;28.5621;-17.8254;13 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;21:06:39;28.5664;-17.8414;10 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;21:00:19;28.5664;-17.8360;12 ;3.4;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;20:55:09;28.5580;-17.8371;9 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;20:38:27;28.5656;-17.8307;12 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;20:24:11;28.5735;-17.8137;36 ;4.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;20:21:01;28.5614;-17.8330;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;20:13:54;28.5642;-17.8517;10 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;20:09:25;28.1555;-16.7251;5 ;0.3;mbLg ;N ADEJE.ITF;
01/11/2021;20:05:06;28.5583;-17.8448;11 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;19:59:33;28.5785;-17.8393;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;19:55:08;28.5650;-17.8248;13 ;3.4;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;19:41:22;28.5673;-17.8444;10 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;19:39:38;28.5658;-17.8289;15 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;19:38:42;28.5589;-17.8480;10 ;3.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;19:34:16;28.5610;-17.7994;14 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;19:24:40;28.5680;-17.8399;9 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;19:18:34;28.5657;-17.8373;10 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;19:02:13;28.5619;-17.8449;11 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;18:58:01;28.5605;-17.8337;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;18:44:12;28.5625;-17.8298;9 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;18:29:21;28.5625;-17.8405;10 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;18:26:16;28.5611;-17.8308;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;18:19:54;28.5558;-17.8723;11 ;2.6;mbLg ;NW FUENCALIENTE DE LA PALMA.IL;
01/11/2021;18:14:22;28.5639;-17.8353;10 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;18:13:39;28.5872;-17.8108;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;18:05:30;28.5605;-17.8327;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;18:04:25;28.5627;-17.8294;13 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;17:48:40;28.5821;-17.8331;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;17:21:38;28.5693;-17.8256;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;17:14:10;28.5625;-17.8324;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;16:55:31;28.5706;-17.8613;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;16:50:56;28.5773;-17.8285;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;16:49:55;28.5696;-17.8300;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;16:33:08;28.5732;-17.8329;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;16:21:18;28.5681;-17.8338;10 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;15:42:01;28.5568;-17.8067;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;15:29:22;28.5663;-17.8325;12 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;15:15:56;28.5548;-17.8129;14 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;15:06:49;28.5580;-17.8279;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;15:06:21;28.5504;-17.7981;14 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;15:02:51;28.5669;-17.8290;11 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;14:51:30;28.5629;-17.8327;10 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;14:49:04;28.5533;-17.8203;32 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;14:34:20;28.5677;-17.8370;10 ;2.1;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;14:33:46;28.5694;-17.8574;12 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;14:30:46;28.6153;-17.7701;25 ;2.9;mbLg ;NE VILLA DE MAZO.ILP;
01/11/2021;14:29:50;28.5639;-17.8384;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;14:20:29;28.5689;-17.8384;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;14:12:03;28.5947;-17.7909;38 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;14:08:09;28.5595;-17.8390;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;13:42:26;28.5539;-17.8527;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;13:34:36;28.5653;-17.8268;10 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;13:30:46;28.5531;-17.8445;13 ;3.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;13:22:46;28.5537;-17.8421;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;13:18:10;28.5620;-17.8349;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;13:13:01;28.5633;-17.8348;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;13:10:28;28.5667;-17.8257;10 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;13:03:06;28.5577;-17.8358;10 ;4.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;12:52:40;28.5757;-17.8068;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;12:49:34;28.5607;-17.8409;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;12:37:43;28.5612;-17.8304;11 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;12:20:34;28.5627;-17.8526;10 ;3.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;12:13:10;28.5643;-17.8284;11 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;12:11:18;28.5608;-17.8349;11 ;3.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:58:53;28.5595;-17.8363;11 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:52:54;28.5606;-17.8361;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:48:21;28.5596;-17.8295;11 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:43:21;28.5634;-17.8354;12 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:42:26;28.5716;-17.8306;10 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;11:32:28;28.5576;-17.8051;11 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;11:30:52;28.5697;-17.8326;10 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;11:28:35;28.5604;-17.8394;10 ;2.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:23:29;28.5619;-17.8305;11 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:21:10;28.5694;-17.8395;10 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;11:18:40;28.5604;-17.8521;11 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;11:13:12;28.5628;-17.8376;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;11:00:02;28.5622;-17.8341;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:56:28;28.5586;-17.8394;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:48:59;28.5602;-17.8366;11 ;3.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:46:34;28.5641;-17.8400;11 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:43:46;28.5708;-17.8304;10 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;10:40:05;28.5506;-17.8344;13 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:35:41;28.5642;-17.8364;10 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:28:15;28.5589;-17.8374;10 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:27:02;28.5629;-17.8352;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:17:26;28.5616;-17.8224;11 ;3.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;10:13:44;28.5643;-17.8354;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:11:23;28.5619;-17.8407;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;10:09:41;28.5656;-17.8357;11 ;3.4;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;09:55:45;28.5661;-17.8317;11 ;3.5;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;09:53:25;28.5616;-17.8359;10 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;09:48:57;28.5713;-17.8223;10 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;09:44:51;28.5646;-17.8396;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;09:42:00;28.5610;-17.8369;11 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;09:31:11;28.5608;-17.8387;10 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;09:24:58;28.5614;-17.8159;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;09:07:08;28.5461;-17.8296;12 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;09:05:52;28.5600;-17.8329;12 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;09:03:34;28.5630;-17.8268;12 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;08:56:03;28.5735;-17.8213;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;08:47:28;28.5614;-17.8267;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;08:39:38;28.5637;-17.8285;10 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;08:28:24;28.5515;-17.8342;13 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;08:25:51;28.5616;-17.8421;9 ;2.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;08:24:41;28.5663;-17.8292;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;08:15:17;28.5648;-17.8349;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;08:11:01;28.5668;-17.8432;10 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;08:00:20;28.5595;-17.8330;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;07:58:10;28.5569;-17.8500;13 ;3.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;07:46:11;28.5632;-17.8275;11 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;07:43:48;28.5653;-17.8246;10 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;07:38:35;28.5611;-17.8431;11 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;07:35:10;28.5631;-17.8317;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;07:31:56;28.5585;-17.8392;10 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;07:29:04;28.5571;-17.8321;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;07:27:58;28.5578;-17.8404;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;07:26:36;28.5620;-17.8319;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;07:02:53;28.5618;-17.8468;10 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;06:49:13;28.5657;-17.8302;10 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;06:44:46;28.5574;-17.8367;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;06:41:05;28.5649;-17.8446;10 ;3.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;06:34:14;28.5634;-17.8267;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;06:25:57;28.5652;-17.8441;10 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;06:23:16;28.5659;-17.8366;10 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;06:05:11;28.5627;-17.8437;10 ;2.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;06:02:41;28.5644;-17.8353;11 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;05:59:25;28.5636;-17.8301;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;05:57:22;28.5582;-17.8420;11 ;3.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;05:54:52;28.5708;-17.8512;11 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;05:51:17;28.5567;-17.8312;13 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;05:50:23;28.5676;-17.8357;10 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;05:46:33;28.5606;-17.8437;11 ;3.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;05:43:30;28.5590;-17.8135;11 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;05:40:24;28.5667;-17.8428;11 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;05:36:29;28.5788;-17.8272;10 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
